institution_id,institution_name,alternate_names,country,region,institution_type,recognition_status,active_status,official_website,source_database,dataset_release,access_date,graduate_degree_authority,relevant_graduate_field_signal,screening_status,exclusion_reason,ror_id,ipeds_unitid,eter_id,dli_number,manual_verification,notes
ror:00ftg6h50,European Graduate School of Neuroscience,EURON,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.euronschool.eu/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/00ftg6h50,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05jrbdv26,Expertise Center Vocational Education,ECBO | Expertisecentrum Beroepsonderwijs,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://ecbo.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05jrbdv26,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:03tqe0950,Expertisecentrum Nederlands,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.expertisecentrumnederlands.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03tqe0950,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01p232496,Fons Vitae Lyceum,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.fonsvitae.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01p232496,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01jwcme05,Fontys University of Applied Sciences,Fontys Hogescholen | Fontys Hogeschool,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.fontys.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01jwcme05,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:02fq0hm69,Friesland College,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.frieslandcollege.nl/mbo/english.html,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/02fq0hm69,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:053jpjd80,Gerrit Rietveld Academy,Gerrit Rietveld Academie | Rietveld School of Art & Design,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://rietveldacademie.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/053jpjd80,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:0449h4696,Graduate School Neurosciences Amsterdam Rotterdam,ONWAR,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.onwar.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/0449h4696,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:003meye08,Habeo+,Avans Plus | Avans+ | Habeo Plus,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://habeoplus.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/003meye08,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:03skjap48,Hague Academy of International Law,Académie de droit international de La Haye,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.hagueacademy.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03skjap48,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:0500gea42,HAN University of Applied Sciences,Hogeschool van Arnhem en Nijmegen,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.han.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/0500gea42,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:00xqtxw43,Hanze University of Applied Sciences,Hanzehogeschool Groningen | UAS,Netherlands,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.hanze.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/00xqtxw43,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05p706d77,HAS green academy,HAS Hogeschool | HAS University of Applied Sciences,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://has.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05p706d77,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:056k6yz11,Hogeschool de Kempel,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.kempel.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/056k6yz11,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:0230zs006,Hogeschool iPabo,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.ipabo.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/0230zs006,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:018t8yw14,Hotelschool The Hague,Hotelschool Den Haag,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.hotelschool.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/018t8yw14,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:03wyamy27,Huizinga Instituut,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.huizingainstituut.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03wyamy27,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:047cqa323,HZ University of Applied Sciences,HZ | Hogeschool Zeeland,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://hz.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/047cqa323,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:039ryse59,Ichthus College,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.ichthuscollege.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/039ryse59,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:030deh410,IHE Delft Institute for Water Education,International Institute for Hydraulic and Environmental Engineering | UNESCO-IHE | UNESCO-IHE Institute for Water Education,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.un-ihe.org/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/030deh410,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:03cfsyg37,Inholland University of Applied Sciences,Hogeschool Inholland,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.inholland.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03cfsyg37,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04jxbkz90,Institute for Programming research and Algorithmics,IPA,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.win.tue.nl/ipa/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04jxbkz90,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:017xhef20,Institute for Social Sciences and Humanities - ISSH (Iran Academia),IA | ISSH | Institute for Social Sciences and Humanities - ISSH | Iran Academia | انستیتوی علوم اجتماعی و انسانی ایران آکادمیا | ایران آکادمیا | دانشگاه ایران آکادمیا,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://iranacademia.com/?lang=en,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/017xhef20,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04m5bjk54,Instituut voor de Nederlandse Taal,Dutch Language Institute | INT | Institute for Dutch Lexicology | Instituut voor Nederlandse Lexicologie,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://ivdnt.org,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04m5bjk54,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:00bscyw28,International Bureau of Fiscal Documentation,IBFD,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.ibfd.org/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/00bscyw28,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:059fp9t53,International Institute of Social Studies,"ISS | ISS, The Hague | International Institute of Social Studies (ISS) of Erasmus University Rotterdam | International Institute of Social Studies, Erasmus University Rotterdam",Netherlands,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.iss.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/059fp9t53,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:027zjnr49,International New Town Institute,INTI,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.newtowninstitute.org/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/027zjnr49,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04484bb06,International Research Universities Network,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04484bb06,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:005rems48,Interuniversity Center for Social Science Theory and Methodology,ICS,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://ics-graduateschool.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/005rems48,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:047kqmy39,Iselinge Hogeschool,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.iselinge.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/047kqmy39,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:02552gk22,Islamic University of Rotterdam,IUR | Islamitische Universiteit Rotterdam,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.iur.nl/en/home-2/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/02552gk22,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05nrjb178,Katholieke Pabo Zwolle,KPZ | University of Professional Teacher Education PABO Zwolle,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.kpz.nl/international-office/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05nrjb178,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01rps2j56,Koning Willem I College,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.kw1c.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01rps2j56,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:027hreq63,Koninklijke Scholengemeenschap,KSA | KSG,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.ksg-apeldoorn.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/027hreq63,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:027bh9e22,Leiden University,Rijksuniversiteit Leiden | Universiteit Leiden,Netherlands,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.leiden.edu/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/027bh9e22,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04zb8fk81,Maastricht School of Management,MSM,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.msm.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04zb8fk81,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:02jz4aj89,Maastricht University,UM | Universiteit Maastricht,Netherlands,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.maastrichtuniversity.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/02jz4aj89,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:03pdfag88,Marecollege,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.marecollege.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03pdfag88,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:03xws5b35,Marnix Academie,,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://english.marnixacademie.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03xws5b35,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05mv4rb84,Medicines Evaluation Board,CBG | College ter Beoordeling van Geneesmiddelen | MEB,Netherlands,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://english.cbg-meb.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05mv4rb84,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:004pfc251,Middelbaar Beroeps Onderwijs,MBO | Vocational Education and Training (VET),Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.mboraad.nl/english,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/004pfc251,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:054qehp48,Nederlandse Onderzoekschool Voor Astronomie,Dutch Research School for Astronomy | NOVA,Netherlands,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.astronomie.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/054qehp48,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:03y974j42,Nefrovisie,Hans Mak instituut,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.nefrovisie.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03y974j42,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:025fr4535,"Netherlands Graduate Research School of Science, Technology and Modern Culture",WTMC,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.wtmc.eu/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/025fr4535,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05dbptw67,Netherlands Graduate School of Linguistics,LOT | Landelijke Onderzoekschool Taalwetenschap,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.lotschool.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05dbptw67,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:0567f1w19,Netherlands Institute for Catalysis Research,NIOK | Nederlands Instituut voor Onderzoek in de Katalyse,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.niok.eu/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/0567f1w19,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:033958n71,Netherlands School of Public Administration,NSOB | Nederlandse School voor Openbaar Bestuur,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.nsob.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/033958n71,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:025gshh98,NTI University,NTI University of Applied Sciences,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.nti.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/025gshh98,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:018528593,Nyenrode Business University,Nijenrode | Nyenrode Business Universiteit,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.nyenrode.com/Pages/Default.aspx,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/018528593,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01n92vv28,Oncode Institute,,Netherlands,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.oncode.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01n92vv28,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:018dfmf50,Open University of the Netherlands,OU | OUNL | Open Universiteit | Open Universiteit Nederland,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.ou.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/018dfmf50,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:008za0b72,Openbare Scholengemeenschap De Hogeberg,OSG De Hogeberg | OSG genoemd,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.dehogeberg.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/008za0b72,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:029pyqp16,Parnassia Groep Academie,Parnassia Academy | Parnassia Group Academy,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.parnassiagroep.nl,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/029pyqp16,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:03naar428,Postmaster Psychologie Opleidingen,Opleidingsinstituut PPO | PPO,Netherlands,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.ppo-opleidingen.nl/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03naar428,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
