institution_id,institution_name,alternate_names,country,region,institution_type,recognition_status,active_status,official_website,source_database,dataset_release,access_date,graduate_degree_authority,relevant_graduate_field_signal,screening_status,exclusion_reason,ror_id,ipeds_unitid,eter_id,dli_number,manual_verification,notes
ca:dli:O19359201210,École de technologie supérieure,École de technologie supérieure,Canada,Canada — Quebec,Public institution,CICIC Recognized (Public university),current,https://www.etsmtl.ca,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),Official page verifies a research/thesis route: Maîtrise en génie des technologies de l'information.,preliminary_fit,,https://ror.org/0020snb74,,,O19359201210,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 1 IRCC campus rows. Cities: Montréal. CICIC match score=1.000; ROR match score=1.000.
ca:dli:O19359011058,École des Hautes Études Commerciales de Montréal (HEC Montréal),École des Hautes Études Commerciales de Montréal (HEC Montréal),Canada,Canada — Quebec,Public institution,CICIC Recognized (Public university),current,https://www.hec.ca,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),No verified positive research-program signal in this bounded mechanical pass; no negative conclusion drawn.,indexed,,https://ror.org/05ww3wq27,,,O19359011058,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 1 IRCC campus rows. Cities: Montréal. CICIC match score=1.000; ROR match score=1.000.
ca:dli:O19359011197,École nationale d'administration publique,École nationale d'administration publique,Canada,Canada — Quebec,Public institution,CICIC Recognized (Public university),current,https://enap.ca,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),Negative specialty/title screen; a manual catalog audit is still recommended.,no_relevant_graduate_field,Official institutional scope is public administration; no computing research graduate degree identified.,https://ror.org/05wwfbb42,,,O19359011197,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 1 IRCC campus rows. Cities: Québec. CICIC match score=1.000; ROR match score=1.000.
ca:dli:O19359011070,École Polytechnique de Montréal,École Polytechnique de Montréal,Canada,Canada — Quebec,Public institution,CICIC Recognized (Public university),current,https://polymtl.ca,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),"Relevant program seed found, but the official page was blocked or lacked the required mechanical signals.",indexed,,https://ror.org/05f8d4e86,,,O19359011070,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 1 IRCC campus rows. Cities: Montréal. CICIC match score=1.000; ROR match score=1.000.
ca:dli:O122051172047,College of Emmanuel and St Chad,College of Emmanuel and St Chad,Canada,Canada — Saskatchewan,Public institution,CICIC Recognized (Public theological school),current,,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),Negative specialty/title screen; a manual catalog audit is still recommended.,no_relevant_graduate_field,Official institutional scope is theology; no computing research graduate degree identified.,,,,O122051172047,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 1 IRCC campus rows. Cities: Saskatoon. CICIC match score=1.000; ROR match score=0.622.
ca:dli:O214426376877,Horizon College and Seminary Inc.,Horizon College and Seminary Inc.,Canada,Canada — Saskatchewan,Public institution,CICIC Recognized (Public theological school),current,http://www.horizon.edu/,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),Negative specialty/title screen; a manual catalog audit is still recommended.,no_relevant_graduate_field,Official institutional scope is theology; no computing research graduate degree identified.,https://ror.org/01sjjfh02,,,O214426376877,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 1 IRCC campus rows. Cities: Saskatoon. CICIC match score=1.000; ROR match score=1.000.
ca:dli:O213779356297,Lutheran Theological Seminary,Lutheran Theological Seminary,Canada,Canada — Saskatchewan,Public institution,CICIC Recognized (Public theological school),current,,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),Negative specialty/title screen; a manual catalog audit is still recommended.,no_relevant_graduate_field,Official institutional scope is theology; no computing research graduate degree identified.,,,,O213779356297,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 1 IRCC campus rows. Cities: Saskatoon. CICIC match score=1.000; ROR match score=0.627.
ca:dli:O19425521849,Saskatchewan Polytechnic,Saskatchewan Polytechnic,Canada,Canada — Saskatchewan,Public institution,Current IRCC public graduate DLI; exact CICIC name match unresolved,current,,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),No verified positive research-program signal in this bounded mechanical pass; no negative conclusion drawn.,indexed,,,,,O19425521849,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 4 IRCC campus rows. Cities: Moose Jaw | Prince Albert | Regina | Saskatoon. CICIC match score=0.493; ROR match score=0.667.
ca:dli:O212421811707,St. Andrew’s College,St. Andrew’s College,Canada,Canada — Saskatchewan,Public institution,CICIC Recognized (Public theological school),current,,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),Negative specialty/title screen; a manual catalog audit is still recommended.,no_relevant_graduate_field,Official institutional scope is theology; no computing research graduate degree identified.,,,,O212421811707,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 1 IRCC campus rows. Cities: Saskatoon. CICIC match score=0.973; ROR match score=0.765.
ca:dli:O19425660270,University of Regina,"University of Regina, including Campion College, First Nations University of Canada and Luther College",Canada,Canada — Saskatchewan,Public institution,CICIC Recognized (Public university),current,https://www.uregina.ca,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),No verified positive research-program signal in this bounded mechanical pass; no negative conclusion drawn.,indexed,,https://ror.org/03dzc0485,,,O19425660270,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 1 IRCC campus rows. Cities: Regina. CICIC match score=1.000; ROR match score=1.000.
ca:dli:O19425660421,University of Saskatchewan,"University of Saskatchewan, including St. Thomas More College",Canada,Canada — Saskatchewan,Public institution,CICIC Recognized (Public university),current,https://www.usask.ca/,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),Official page verifies a research/thesis route: MSc in Computer Science.,preliminary_fit,,https://ror.org/010x8gc63,,,O19425660421,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 1 IRCC campus rows. Cities: Saskatoon. CICIC match score=1.000; ROR match score=1.000.
ca:dli:O19604209351,Yukon University,Yukon University,Canada,Canada — Yukon,Public institution,CICIC Recognized (Public university),current,https://www.yukonu.ca/,IRCC DLI + CICIC live directory + ROR v2 cross-reference,IRCC page modified 2026-09-01; CICIC live directory; ROR API v2,2026-09-09,Verified by IRCC public-DLI graduate-program flag (master's/doctorate degree programs),No verified positive research-program signal in this bounded mechanical pass; no negative conclusion drawn.,indexed,,https://ror.org/040w4gz36,,,O19604209351,Complete for federal graduate-DLI flag; required for unresolved name/program screens,Collapsed 12 IRCC campus rows. Cities: Carcross | Carmacks | Dawson City | Faro | Haines Junction | Mayo | Old Crow | Pelly Crossing | Ross River | Teslin | Watson Lake | Whitehorse. CICIC match score=1.000; ROR match score=1.000.
