schema_version,candidate_program_id,verified_program_id,institution_id,institution_name,country,region,candidate_funnel_status,verification_status,status_reason,exact_degree_program_name,degree_type,research_requirement,department,current_program_status,bachelors_entry_eligibility,international_student_eligibility,language_of_instruction,english_requirement_and_waiver,minimum_gpa,minimum_gpa_application,prerequisite_coursework,admissions_model,faculty_contact_expectation,fall_2027_deadline,deadline_cycle_label,application_fee,fee_currency,fee_waiver_rules,simultaneous_application_rules,separate_fees_required,tuition,mandatory_fees,funding_model,funding_status,funding_duration,funding_conditions,funding_international_eligibility,stipend_amount,stipend_currency,tuition_coverage,mandatory_fee_coverage,health_insurance_coverage,summer_coverage,named_scholarships,scholarship_deadlines,largest_unresolved_question,relevant_route_gate,eligibility_gate,funding_gate,degree_structure_gate,same_university_dominance_gate,faculty_review_ready,application_positioning,official_program_url,program_source_ids,admissions_source_ids,funding_source_ids,evidence_confidence,source_record_paths,verified_at
2.0,us:ipeds:222178:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:222178:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:222178,Abilene Christian University,United States,us,manual_secondary_review,monitor,"The discovery record does not establish an exact current research degree route, so eligibility and funding cannot yet be evaluated.",IPEDS discovery signal: Information Technology (CIP 11.0103),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,unverified,unverified,unverified,pass,no,Monitor — Exact Program Required,Not verified in frozen evidence,stage3src:ea935ffc88257eb2335f,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:137351:program:unclear:ipeds-discovery-signal-computer-science-cip-11-0701,us:ipeds:137351:program:unclear:ipeds-discovery-signal-computer-science-cip-11-0701,us:ipeds:137351,University of South Florida,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,IPEDS discovery signal: Computer Science (CIP 11.0701),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:ef25327de1597161db7f,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:137351:program:unclear:ipeds-discovery-signal-electrical-and-electronics-engineering-cip-14-1001,us:ipeds:137351:program:unclear:ipeds-discovery-signal-electrical-and-electronics-engineering-cip-14-1001,us:ipeds:137351,University of South Florida,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,IPEDS discovery signal: Electrical and Electronics Engineering (CIP 14.1001),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:a841a6388d162ba764d2,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:137351:program:unclear:ipeds-discovery-signal-informatics-cip-11-0104,us:ipeds:137351:program:unclear:ipeds-discovery-signal-informatics-cip-11-0104,us:ipeds:137351,University of South Florida,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,IPEDS discovery signal: Informatics (CIP 11.0104),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:400b67c54f06c7aaf110,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:137351:program:unclear:ipeds-discovery-signal-information-science-studies-cip-11-0401,us:ipeds:137351:program:unclear:ipeds-discovery-signal-information-science-studies-cip-11-0401,us:ipeds:137351,University of South Florida,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,IPEDS discovery signal: Information Science/Studies (CIP 11.0401),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:329f77ea2eac67c0dafd,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:137351:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:137351:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:137351,University of South Florida,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,IPEDS discovery signal: Information Technology (CIP 11.0103),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:f4a83f6ad957be02ed6f,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:123961:program:unclear:ipeds-discovery-signal-artificial-intelligence-cip-11-0102,us:ipeds:123961:program:unclear:ipeds-discovery-signal-artificial-intelligence-cip-11-0102,us:ipeds:123961,University of Southern California,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,IPEDS discovery signal: Artificial Intelligence (CIP 11.0102),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:381dc00ff4692ebf1939,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:123961:program:unclear:ipeds-discovery-signal-computer-and-information-systems-security-auditing-information-assurance-cip-11-1003,us:ipeds:123961:program:unclear:ipeds-discovery-signal-computer-and-information-systems-security-auditing-information-assurance-cip-11-1003,us:ipeds:123961,University of Southern California,United States,us,catalog_verification_required,monitor,"The discovery record does not establish an exact current research degree route, so eligibility and funding cannot yet be evaluated.",IPEDS discovery signal: Computer and Information Systems Security/Auditing/Information Assurance (CIP 11.1003),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,unverified,unverified,unverified,pass,no,Monitor — Exact Program Required,Not verified in frozen evidence,stage3src:276f6d9cd3a3b5ae2a80,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:123961:program:unclear:ipeds-discovery-signal-computer-engineering-general-cip-14-0901,us:ipeds:123961:program:unclear:ipeds-discovery-signal-computer-engineering-general-cip-14-0901,us:ipeds:123961,University of Southern California,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,"IPEDS discovery signal: Computer Engineering, General (CIP 14.0901)",Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:3fba27964a2dc3f3e8ab,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:123961:program:unclear:ipeds-discovery-signal-computer-science-cip-11-0701,us:ipeds:123961:program:unclear:ipeds-discovery-signal-computer-science-cip-11-0701,us:ipeds:123961,University of Southern California,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,IPEDS discovery signal: Computer Science (CIP 11.0701),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:6f416af4d275e4109c45,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:123961:program:unclear:ipeds-discovery-signal-computer-systems-networking-and-telecommunications-cip-11-0901,us:ipeds:123961:program:unclear:ipeds-discovery-signal-computer-systems-networking-and-telecommunications-cip-11-0901,us:ipeds:123961,University of Southern California,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,IPEDS discovery signal: Computer Systems Networking and Telecommunications (CIP 11.0901),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:a397ede5b535159954ec,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:123961:program:unclear:ipeds-discovery-signal-electrical-and-electronics-engineering-cip-14-1001,us:ipeds:123961:program:unclear:ipeds-discovery-signal-electrical-and-electronics-engineering-cip-14-1001,us:ipeds:123961,University of Southern California,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,IPEDS discovery signal: Electrical and Electronics Engineering (CIP 14.1001),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:3f4faaef85e9e7942b2f,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:123961:program:unclear:ipeds-discovery-signal-informatics-cip-11-0104,us:ipeds:123961:program:unclear:ipeds-discovery-signal-informatics-cip-11-0104,us:ipeds:123961,University of Southern California,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,IPEDS discovery signal: Informatics (CIP 11.0104),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:03cccfb44964864d2d6c,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:123961:program:unclear:ipeds-discovery-signal-information-science-studies-cip-11-0401,us:ipeds:123961:program:unclear:ipeds-discovery-signal-information-science-studies-cip-11-0401,us:ipeds:123961,University of Southern California,United States,us,screened_out,excluded,Duplicate mechanical discovery signal consolidated into one institution-level catalog review candidate.,IPEDS discovery signal: Information Science/Studies (CIP 11.0401),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:6fdafa383e33b6583453,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:161554:program:unclear:ipeds-discovery-signal-cyber-computer-forensics-and-counterterrorism-cip-43-0403,us:ipeds:161554:program:unclear:ipeds-discovery-signal-cyber-computer-forensics-and-counterterrorism-cip-43-0403,us:ipeds:161554,University of Southern Maine,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.",IPEDS discovery signal: Cyber/Computer Forensics and Counterterrorism (CIP 43.0403),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:38bab1cf7a939fdbfedf,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:176372:program:unclear:ipeds-discovery-signal-computer-and-information-sciences-general-cip-11-0101,us:ipeds:176372:program:unclear:ipeds-discovery-signal-computer-and-information-sciences-general-cip-11-0101,us:ipeds:176372,University of Southern Mississippi,United States,us,catalog_verification_required,monitor,"The discovery record does not establish an exact current research degree route, so eligibility and funding cannot yet be evaluated.","IPEDS discovery signal: Computer and Information Sciences, General (CIP 11.0101)",Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,unverified,unverified,unverified,pass,no,Monitor — Exact Program Required,Not verified in frozen evidence,stage3src:a2e78f30287152421907,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:174914:program:unclear:ipeds-discovery-signal-electrical-and-electronics-engineering-cip-14-1001,us:ipeds:174914:program:unclear:ipeds-discovery-signal-electrical-and-electronics-engineering-cip-14-1001,us:ipeds:174914,University of St Thomas,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.",IPEDS discovery signal: Electrical and Electronics Engineering (CIP 14.1001),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:08218dfff076acbeea86,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
