schema_version,evidence_rank,score_band,program_id,institution_id,institution_name,country,region,program_name,degree_type,official_program_url,stage3_verification_status,professor_alignment_score,department_program_depth_score,funding_net_viability_score,eligibility_credential_alignment_score,degree_admissions_alignment_score,application_economics_score,overall_score,component_score_pattern,funding_hard_gate,professor_hard_gate,eligibility_hard_gate,degree_structure_hard_gate,coursework_exception_gate,all_hard_gates_pass,hard_gate_failures,distinct_verified_strong_matches,faculty_depth_points,single_professor_dependency,funding_status,application_fee,fee_currency,admission_plausibility,admission_plausibility_rationale,published_minimum_gpa,applicant_cumulative_gpa,applicant_recent_two_year_gpa,admission_probability,evidence_completeness,score_confidence,unresolved_conflicts,ranking_status,score_evidence_ids,generated_by,scored_at
2.0,,50-64,us:ipeds:221999:program:phd:computer-science-phd,us:ipeds:221999,Vanderbilt University,United States,us,Computer Science PhD,PhD,https://computing.vanderbilt.edu/csphd/,retained,20,5,10,10,10,5,60,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:5/5,false,true,true,true,true,false,funding,1,5,true,"CS PhD students receive stipend, full tuition waiver, and health insurance; continuation depends on academic/research progress",95,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,No hard program minimum stated,3.35,>3.5,,partial,low,Confirm duration and summer-support language in the Fall 2027 offer | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship.,gated_out; diagnostic score only,scoreev:566ac432ef8f6321|scoreev:af7237e1839151da|scoreev:c38b515351ee4135|scoreev:fc775315eb764ebc|scoreev:40c2c3ecf5152f5c|scoreev:67e14f73f9c3e320,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:165015:program:phd:computer-science-phd,us:ipeds:165015,Brandeis University,United States,us,Doctor of Philosophy in Computer Science,PhD,https://www.brandeis.edu/gsas/programs/computer_science.html,conditional,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,Brandeis states that most doctoral students receive five years of funding; CS-specific universal coverage is not established,75,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,No program-specific minimum admission GPA is published,3.35,>3.5,,partial,low,"Does every admitted Fall 2027 CS PhD student receive the five-year tuition, stipend, and health package, including summer and fees? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:b130c2afb3cb6e56|scoreev:c0181d8f137e1779|scoreev:6c8d09d90def990c|scoreev:2e0b0c989b21bedd|scoreev:33b380983981bc30|scoreev:7f2f30e650acb447,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:139658:program:phd:phd-in-computer-science-and-informatics,us:ipeds:139658,Emory University,United States,us,Doctor of Philosophy in Computer Science and Informatics,PhD,https://computerscience.emory.edu/graduate-phd/index.html,retained,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,Official program pages state that admitted CSI PhD students receive full tuition and a competitive stipend,75,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,No minimum admission GPA is published by the program,3.35,>3.5,,partial,low,"What are the Fall 2027 stipend, insurance, mandatory-fee, summer-support, and English-test terms in the actual offer? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:a3c7ae0c131d7c0a|scoreev:17a304fc11556e43|scoreev:f75fd48a53bc3926|scoreev:c19f3b50b224c1ac|scoreev:d3dd92e0eab0a593|scoreev:99d3cb82ec31b0ae,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:200332:program:phd:ph-d-in-software-and-security-engineering,us:ipeds:200332,North Dakota State University-Main Campus,United States,us,Doctor of Philosophy in Software and Security Engineering,PhD,https://catalog.ndsu.edu/curriculum/graduate/software-and-security-engineering-doctorate/,conditional,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,Competitive and not confirmed for the applicant,35,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.25/4.0 for bachelor's-entry applicants; 3.35 for applicants relying on a prior master's,3.35,>3.5,,partial,low,"Will the program issue a renewable 20-hour assistantship with a current stipend adequate after uncovered differential tuition, mandatory fees, insurance, and summer costs? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:854f94badcce1484|scoreev:510ca5f780692fb3|scoreev:13c92c3dabb064c5|scoreev:0a79d637e8dbcfb5|scoreev:d3902facd8aefc33|scoreev:5c6822db10e75241,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:195003:program:phd:computing-and-information-sciences-phd,us:ipeds:195003,Rochester Institute of Technology,United States,us,Computing and Information Sciences PhD,PhD,https://www.rit.edu/study/computing-and-information-sciences-phd,conditional,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,Program states PhD students typically receive full tuition plus RA stipend or TA salary; not worded as universal guarantee,65,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0 typical,3.35,>3.5,,partial,low,"Confirm guaranteed package duration, health, summer, and whether the advertised openings are for Fall 2027 | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:b476de2b0a852acf|scoreev:b28002cff8d1285e|scoreev:0a4e55098b740a22|scoreev:d12b81f5dd543711|scoreev:292073df3f3b871c|scoreev:e2d129ac117e990d,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:186380:program:phd:computer-science-phd,us:ipeds:186380,Rutgers University-New Brunswick,United States,us,"Computer Science (Ph.D.), New Brunswick",PhD,https://www.cs.rutgers.edu/academics/graduate/ph-d-program/computer-science-program,conditional,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,"Support is typically provided; first two years are typically guaranteed and the following three years are expected, not promised to every admit",70,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,"B+ or higher distinction in computer science, mathematics, and related fields; recent entering-class mean reported as 3.62",3.35,>3.5,,partial,low,"Will the admission offer guarantee adequate stipend, tuition, insurance, fees, and summer support for all five years? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:db3418e782723a80|scoreev:b2079d0b3fcccc50|scoreev:cfed0842b1c85445|scoreev:cb648386bcac26a4|scoreev:c4ef8dba86050418|scoreev:526734f1d44cfe5c,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:196097:program:phd:computer-science-phd,us:ipeds:196097,Stony Brook University,United States,us,PhD in Computer Science,PhD,https://www.cs.stonybrook.edu/students/Graduate-Studies,conditional,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,First-year PhD students are generally supported; official orientation states all PhD TA/RA positions include tuition and fee scholarship,100,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,"At least B, stated as 3.0/4.0, overall and in science, mathematics, and engineering coursework",3.35,>3.5,,partial,low,"Does every Fall 2027 PhD admit receive first-year support, and what advisor-backed summer and later-year support is guaranteed? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:2395e7d90fe4fd45|scoreev:80ef1f6295473bdc|scoreev:dc898a3a52bf8fb7|scoreev:e83187227d60605e|scoreev:c0b92b4f563f0832|scoreev:7780a43b4fb3a2ca,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:228769:program:phd:doctoral-degree-in-computer-science-computer-engineering,us:ipeds:228769,The University of Texas at Arlington,United States,us,Doctoral Degree in Computer Science/Computer Engineering,PhD,https://www.uta.edu/academics/schools-colleges/engineering/academics/departments/cse/phd,conditional,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,Support is available but is not guaranteed to every admitted doctoral student,90,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0 overall and 3.2 over the final two undergraduate years,3.35,>3.5,,partial,low,"Will a Fall 2027 offer guarantee a renewable assistantship and cover tuition, fees, insurance, and summer living costs? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:c2a2cb351f5b9716|scoreev:babaa6cba5255ee5|scoreev:63c966de74fbf5b5|scoreev:b61e1e2d4b8d14b2|scoreev:e5c589ad5ff721b2|scoreev:afd84742d85c3e35,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:228787:program:phd:computer-science-phd,us:ipeds:228787,The University of Texas at Dallas,United States,us,Computer Science PhD,PhD,https://catalog.utdallas.edu/2026/graduate/programs/ecs/computer-science,conditional,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,"FAQ says most TA decisions are associated with fall review, but no funding guarantee was located",75,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.5/4.0 in last 60 semester hours for BS-entry route,3.35,>3.5,,partial,low,Obtain an official last-60-hour GPA calculation and written funding terms | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.,gated_out; diagnostic score only,scoreev:049c3a874d9ed316|scoreev:2477f9a9c55e9abf|scoreev:040a2182120e728d|scoreev:0911f795b58f6123|scoreev:0e24168635d89771|scoreev:d72a837889852a30,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:201885:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:201885,University of Cincinnati-Main Campus,United States,us,Doctor of Philosophy in Computer Science and Engineering,PhD,https://www.ceas.uc.edu/academics/departments/electrical-computer-engineering/degrees-programs/computer-science-engineering-phd.html,retained,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,Credible program-level first-year doctoral support; later-year offer terms remain unresolved,80,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0 in the highest degree earned,3.35,>3.5,,partial,low,"Will a Fall 2027 offer extend assistantship, tuition, insurance, fee, and summer support beyond the explicitly published first year? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:2632a0f17d160376|scoreev:3c12441551743760|scoreev:20d3c8658b2ed26c|scoreev:91d25f6c826adc26|scoreev:1e218fec68d76eb3|scoreev:72823e4104be9cfc,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:130943:program:phd:computer-science-phd,us:ipeds:130943,University of Delaware,United States,us,Ph.D. in Computer Science,PhD,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/computer-science/,retained,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,"All or nearly all doctoral students receive a stipend and full tuition scholarship, while the department cautions that aid is competitive and not automatic",75,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0 overall and 3.2 in the major field,3.35,>3.5,,partial,low,"What exact stipend, mandatory-fee, insurance, and summer terms will the individual funded offer contain? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:afee1543d4abe9e4|scoreev:2c1b8a4021c03092|scoreev:743d2ede03bb1abb|scoreev:58c4283dd8318697|scoreev:b8f7bf8db345730f|scoreev:af97afdc621c19ae,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:155317:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:155317,University of Kansas,United States,us,Doctor of Philosophy in Computer Science,PhD,https://degrees.ku.edu/graduate/doctoral/computer-science/,conditional,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,"More than 75 percent of EECS graduate students receive assistantship or fellowship support, but funds are limited and competitive",100,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Graduate School and program holistic standards; no higher numeric program floor captured,3.35,>3.5,,partial,low,"Will the Fall 2027 offer contain renewable full tuition, stipend, insurance, fees, and summer support? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:b1d9affbb048bd63|scoreev:18d8fd21b1a0c49b|scoreev:eecf902420383559|scoreev:9ab1c2feed7b583e|scoreev:c41136d47a9238b9|scoreev:bea46c3352c5bbc8,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:199139:program:phd:computing-and-information-systems-phd-software-and-information-systems-track,us:ipeds:199139,University of North Carolina at Charlotte,United States,us,Ph.D. in Computing and Information Systems — Software and Information Systems Track,PhD,https://cci.charlotte.edu/academics/software-and-information-systems/phd-sis-track,conditional,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,"Full-time doctoral students with an eligible assistantship receive GASP tuition and insurance, but the program does not promise an assistantship to every admit",85,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,At least 3.0/4.0 in coursework related to the chosen PhD field,3.35,>3.5,,partial,low,Will the SIS track offer an eligible assistantship with sufficient stipend and GASP coverage for the full expected duration? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.,gated_out; diagnostic score only,scoreev:2038894f41875696|scoreev:f3372618a10eac8e|scoreev:52e2ee9acda4f6e2|scoreev:e6ba1c7e45799953|scoreev:25f1ee6c281c6537|scoreev:e82c87ef46ceeaf5,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:215293:program:phd:phd-in-computer-science,us:ipeds:215293,University of Pittsburgh-Pittsburgh Campus,United States,us,Doctor of Philosophy in Computer Science,PhD,https://intranet.cs.pitt.edu/grad/,conditional,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,"Official guidance says doctoral students are often supported, but it does not establish a universal funding guarantee",85,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,No program-specific minimum admission GPA was verified,3.35,>3.5,,partial,low,"Will a Fall 2027 CS PhD admission offer guarantee full tuition, adequate stipend, insurance, fees, and summer support for a stated duration? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:744f4b86d272514a|scoreev:e783ff33e8a6ebd8|scoreev:79e370b79558fe91|scoreev:7113229c2d1f0618|scoreev:437a78f2df4a88e0|scoreev:ab61606f5c458dae,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:234030:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:234030,Virginia Commonwealth University,United States,us,Doctor of Philosophy in Computer Science,PhD,https://bulletin.vcu.edu/graduate/school-engineering/computer-science/computer-science-phd/,retained,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,Doctoral applicants are automatically considered and current guidance states that admitted doctoral students are funded by a faculty advisor or program,70,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0 graduate-study baseline; program admission remains competitive,3.35,>3.5,,partial,low,"Which advisor will support the application, and what duration, summer, stipend, and insurance terms will the Fall 2027 assistantship letter contain? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:adae8b8c38de8889|scoreev:6462a0b3d250f980|scoreev:235577dca5f4cca9|scoreev:abc0bb0f01332993|scoreev:187dd1d5e97e8fe3|scoreev:2d9613e04a10dd05,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:236939:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:236939,Washington State University,United States,us,Doctor of Philosophy in Computer Science,PhD,https://gradschool.wsu.edu/degrees/doctor-of-philosophy-computer-science/,conditional,20,5,10,10,10,3,58,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,Not guaranteed; 47 of 52 current students are reported as receiving assistantships,90,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0 cumulative or B equivalent for international graduate admission,3.35,>3.5,,partial,low,"Will EECS issue and renew an assistantship for the full doctorate, and what net cost remains after mandatory fees and summer living expenses? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:0d1452533635cc01|scoreev:1f47f4b553aca3bf|scoreev:d64a1eff99f3c6a1|scoreev:c29a38d1ba0ae1b4|scoreev:3ef0688bc7e22adb|scoreev:2fcc1c6042225b00,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,ca:dli:O19332687812:program:thesis-or-research-master-s:electrical-and-computer-engineering-masc-software-engineering-concentration,ca:dli:O19332687812,Carleton University,Canada,canada,Master of Applied Science in Electrical and Computer Engineering,Thesis or research master's,https://graduate.carleton.ca/program/electrical-and-computer-engineering-masters-programs/,conditional,20,5,10,10,10,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,Automatically considered but limited to a few outstanding international applicants; no package is guaranteed,125,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,B+ in major subjects and B- overall,3.35,>3.5,,partial,low,"Will an aligned supervisor support admission with an international package that covers tuition, UHIP, fees, and living costs for the full thesis period? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:ed3f69fe6ed969a3|scoreev:9b9323e888e0de46|scoreev:d2e8527b9f66ad21|scoreev:1e2bf7960296cc07|scoreev:fc6a54e3f7ee113f|scoreev:be807a142008fe99,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:217882:program:phd:computer-science-phd,us:ipeds:217882,Clemson University,United States,us,Computer Science Ph.D.,PhD,https://www.clemson.edu/cecas/departments/computing/academics/graduates/degrees/phd-cs.html,conditional,20,5,10,10,10,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,"All qualified PhD applicants are considered, but appointments are competitive and not guaranteed",Not verified in reviewed official evidence,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Graduate School requirements apply; no higher CS PhD numeric floor captured,3.35,>3.5,,partial,low,"Will a Fall 2027 offer include renewable stipend, adequate tuition remission, fees, insurance, and summer support? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:9f75ba8769bd1980|scoreev:487bb5be11b2aa84|scoreev:10a2c4db3aa1c7ff|scoreev:d0a6f8a07012e9e3|scoreev:110baeadf75758c5|scoreev:26057641240ea201,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,ca:dli:O19395535729:program:thesis-or-research-master-s:software-engineering-masc,ca:dli:O19395535729,McMaster University,Canada,canada,Master of Applied Science in Software Engineering,MASc,https://www.eng.mcmaster.ca/cas/degree-options/software-engineering-masc/,retained,20,5,10,10,10,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,The department states that full-time MASc and MSc students receive funding,150,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,"B+ minimum, described as approximately 77–79%",3.35,>3.5,,partial,low,"What is the guaranteed twenty-month net package after international tuition, mandatory fees, health coverage, and summer registration costs? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:bf1d590ced7f497a|scoreev:a70d9d5b832ebd70|scoreev:dc4f68e0735e764b|scoreev:725babb949e2451f|scoreev:af1f72d20ae21ed3|scoreev:e513b807360aa0c2,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,ca:dli:O18781994282:program:thesis-or-research-master-s:computing-science-master-of-science-thesis,ca:dli:O18781994282,Simon Fraser University,Canada,canada,Master of Science in Computing Science — Thesis Option,Thesis or research master's,https://www.sfu.ca/fas/study/future-graduates/programs/master-science-thesis.html,conditional,20,5,20,5,5,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:20/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:5/10|application_economics:0/5,true,true,false,true,true,false,eligibility,1,5,true,"Every thesis master's student is guaranteed minimum funding of 24,000 per year for two years",160,CAD,Eligibility concern,"Will SFU deem the applicant's 3.35/4.0 GPA equivalent to its 3.00/4.33 threshold, and what is net support after tuition and fees?",3.00/4.33 cumulative or equivalent,3.35,>3.5,,partial,low,"Will SFU deem the applicant's 3.35/4.0 GPA equivalent to its 3.00/4.33 threshold, and what is net support after tuition and fees? | Single-professor dependency. | One or more duration, tuition, fee, health, summer, or net-cost terms remain unresolved. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:47e904b917d7a454|scoreev:0806bb1e11b0bcca|scoreev:0cbe520000e85c7f|scoreev:4aa7d3a743d71201|scoreev:09da7e906bf8d4a3|scoreev:c1675040b6738e3f,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:229027:program:phd:phd-in-computer-science,us:ipeds:229027,The University of Texas at San Antonio,United States,us,Ph.D. in Computer Science,PhD,https://future.utsa.edu/programs/doctoral/computer-science/,retained,20,5,10,10,10,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,All full-time admitted Computer Science PhD students are welcomed with GTA or GRA support,Not verified in reviewed official evidence,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,No higher CS-specific numeric minimum captured on the program page,3.35,>3.5,,partial,low,"What renewal duration, summer pay, and residual fee or living-cost terms will the individual offer specify? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:eec3c7e027334195|scoreev:b4ce28d4ea2a0eab|scoreev:9c80e92ba58e7982|scoreev:b06b91db13bf7d86|scoreev:f7cab38c33dba1c7|scoreev:d3541f52c89fdd02,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
